Sample name	Superpop. code	Suffix	Sex	Superpop.	Subpop.	Subpop. Code
GM20531	EUR	20531	female	European Ancestry	Toscani	TSI
GM20532	EUR	20532	male	European Ancestry	Toscani	TSI
GM20533	EUR	20533	female	European Ancestry	Toscani	TSI
GM20534	EUR	20534	male	European Ancestry	Toscani	TSI
GM20535	EUR	20535	female	European Ancestry	Toscani	TSI
GM20536	EUR	20536	male	European Ancestry	Toscani	TSI
GM20538	EUR	20538	male	European Ancestry	Toscani	TSI
GM20539	EUR	20539	male	European Ancestry	Toscani	TSI
GM20540	EUR	20540	female	European Ancestry	Toscani	TSI
GM20541	EUR	20541	female	European Ancestry	Toscani	TSI
GM20542	EUR	20542	female	European Ancestry	Toscani	TSI
GM20543	EUR	20543	male	European Ancestry	Toscani	TSI
GM20544	EUR	20544	male	European Ancestry	Toscani	TSI
GM20581	EUR	20581	male	European Ancestry	Toscani	TSI
GM20582	EUR	20582	female	European Ancestry	Toscani	TSI
GM20585	EUR	20585	female	European Ancestry	Toscani	TSI
GM20586	EUR	20586	male	European Ancestry	Toscani	TSI
GM20587	EUR	20587	female	European Ancestry	Toscani	TSI
GM20588	EUR	20588	male	European Ancestry	Toscani	TSI
GM20589	EUR	20589	female	European Ancestry	Toscani	TSI
GM20752	EUR	20752	male	European Ancestry	Toscani	TSI
GM20753	EUR	20753	female	European Ancestry	Toscani	TSI
GM20754	EUR	20754	male	European Ancestry	Toscani	TSI
GM20755	EUR	20755	male	European Ancestry	Toscani	TSI
GM20756	EUR	20756	female	European Ancestry	Toscani	TSI
GM20757	EUR	20757	female	European Ancestry	Toscani	TSI
GM20758	EUR	20758	male	European Ancestry	Toscani	TSI
GM20759	EUR	20759	male	European Ancestry	Toscani	TSI
GM20760	EUR	20760	female	European Ancestry	Toscani	TSI
GM20761	EUR	20761	female	European Ancestry	Toscani	TSI
GM20762	EUR	20762	male	European Ancestry	Toscani	TSI
GM20763	EUR	20763	male	European Ancestry	Toscani	TSI
GM20764	EUR	20764	female	European Ancestry	Toscani	TSI
GM20765	EUR	20765	male	European Ancestry	Toscani	TSI
GM20766	EUR	20766	female	European Ancestry	Toscani	TSI
GM20767	EUR	20767	male	European Ancestry	Toscani	TSI
GM20768	EUR	20768	female	European Ancestry	Toscani	TSI
GM20769	EUR	20769	female	European Ancestry	Toscani	TSI
GM20770	EUR	20770	male	European Ancestry	Toscani	TSI
GM20771	EUR	20771	female	European Ancestry	Toscani	TSI
GM20772	EUR	20772	female	European Ancestry	Toscani	TSI
GM20773	EUR	20773	female	European Ancestry	Toscani	TSI
GM20774	EUR	20774	female	European Ancestry	Toscani	TSI
GM20775	EUR	20775	female	European Ancestry	Toscani	TSI
GM20778	EUR	20778	male	European Ancestry	Toscani	TSI
GM20783	EUR	20783	male	European Ancestry	Toscani	TSI
GM20785	EUR	20785	male	European Ancestry	Toscani	TSI
GM20786	EUR	20786	female	European Ancestry	Toscani	TSI
GM20787	EUR	20787	male	European Ancestry	Toscani	TSI
GM20790	EUR	20790	female	European Ancestry	Toscani	TSI
GM20792	EUR	20792	male	European Ancestry	Toscani	TSI
GM20795	EUR	20795	female	European Ancestry	Toscani	TSI
GM20796	EUR	20796	male	European Ancestry	Toscani	TSI
GM20797	EUR	20797	female	European Ancestry	Toscani	TSI
GM20798	EUR	20798	male	European Ancestry	Toscani	TSI
GM20799	EUR	20799	female	European Ancestry	Toscani	TSI
GM20800	EUR	20800	female	European Ancestry	Toscani	TSI
GM20801	EUR	20801	male	European Ancestry	Toscani	TSI
GM20802	EUR	20802	female	European Ancestry	Toscani	TSI
GM20803	EUR	20803	male	European Ancestry	Toscani	TSI
GM20804	EUR	20804	female	European Ancestry	Toscani	TSI
GM20805	EUR	20805	male	European Ancestry	Toscani	TSI
GM20806	EUR	20806	male	European Ancestry	Toscani	TSI
GM20807	EUR	20807	female	European Ancestry	Toscani	TSI
GM20808	EUR	20808	female	European Ancestry	Toscani	TSI
GM20809	EUR	20809	male	European Ancestry	Toscani	TSI
GM20810	EUR	20810	male	European Ancestry	Toscani	TSI
GM20811	EUR	20811	male	European Ancestry	Toscani	TSI
GM20812	EUR	20812	male	European Ancestry	Toscani	TSI
GM20813	EUR	20813	female	European Ancestry	Toscani	TSI
GM20814	EUR	20814	male	European Ancestry	Toscani	TSI
GM20815	EUR	20815	male	European Ancestry	Toscani	TSI
GM20818	EUR	20818	female	European Ancestry	Toscani	TSI
GM20819	EUR	20819	female	European Ancestry	Toscani	TSI
GM20821	EUR	20821	female	European Ancestry	Toscani	TSI
GM20822	EUR	20822	female	European Ancestry	Toscani	TSI
GM20826	EUR	20826	female	European Ancestry	Toscani	TSI
GM20827	EUR	20827	male	European Ancestry	Toscani	TSI
GM20828	EUR	20828	female	European Ancestry	Toscani	TSI
GM20832	EUR	20832	female	European Ancestry	Toscani	TSI
GM18870	AFR	18870	female	African Ancestry	Yoruba	YRI
GM18876	AFR	18876	female	African Ancestry	Yoruba	YRI
GM18924	AFR	18924	female	African Ancestry	Yoruba	YRI
GM18484	AFR	18484	female	African Ancestry	Yoruba	YRI
GM18485	AFR	18485	male	African Ancestry	Yoruba	YRI
GM18486	AFR	18486	male	African Ancestry	Yoruba	YRI
GM18487	AFR	18487	male	African Ancestry	Yoruba	YRI
GM18488	AFR	18488	female	African Ancestry	Yoruba	YRI
GM18489	AFR	18489	female	African Ancestry	Yoruba	YRI
GM18497	AFR	18497	male	African Ancestry	Yoruba	YRI
GM18498	AFR	18498	male	African Ancestry	Yoruba	YRI
GM18499	AFR	18499	female	African Ancestry	Yoruba	YRI
GM18500	AFR	18500	male	African Ancestry	Yoruba	YRI
GM18501	AFR	18501	male	African Ancestry	Yoruba	YRI
GM18502	AFR	18502	female	African Ancestry	Yoruba	YRI
GM18503	AFR	18503	male	African Ancestry	Yoruba	YRI
GM18504	AFR	18504	male	African Ancestry	Yoruba	YRI
GM18505	AFR	18505	female	African Ancestry	Yoruba	YRI
GM18506	AFR	18506	male	African Ancestry	Yoruba	YRI
GM18507	AFR	18507	male	African Ancestry	Yoruba	YRI
GM18508	AFR	18508	female	African Ancestry	Yoruba	YRI
GM18510	AFR	18510	male	African Ancestry	Yoruba	YRI
GM18511	AFR	18511	female	African Ancestry	Yoruba	YRI
GM18515	AFR	18515	male	African Ancestry	Yoruba	YRI
GM18516	AFR	18516	male	African Ancestry	Yoruba	YRI
GM18517	AFR	18517	female	African Ancestry	Yoruba	YRI
GM18518	AFR	18518	female	African Ancestry	Yoruba	YRI
GM18519	AFR	18519	male	African Ancestry	Yoruba	YRI
GM18520	AFR	18520	female	African Ancestry	Yoruba	YRI
GM18521	AFR	18521	male	African Ancestry	Yoruba	YRI
GM18522	AFR	18522	male	African Ancestry	Yoruba	YRI
GM18523	AFR	18523	female	African Ancestry	Yoruba	YRI
GM18852	AFR	18852	female	African Ancestry	Yoruba	YRI
GM18853	AFR	18853	male	African Ancestry	Yoruba	YRI
GM18854	AFR	18854	male	African Ancestry	Yoruba	YRI
GM18855	AFR	18855	female	African Ancestry	Yoruba	YRI
GM18856	AFR	18856	male	African Ancestry	Yoruba	YRI
GM18857	AFR	18857	male	African Ancestry	Yoruba	YRI
GM18858	AFR	18858	female	African Ancestry	Yoruba	YRI
GM18859	AFR	18859	male	African Ancestry	Yoruba	YRI
GM18860	AFR	18860	male	African Ancestry	Yoruba	YRI
GM18861	AFR	18861	female	African Ancestry	Yoruba	YRI
GM18862	AFR	18862	male	African Ancestry	Yoruba	YRI
GM18863	AFR	18863	male	African Ancestry	Yoruba	YRI
GM18864	AFR	18864	female	African Ancestry	Yoruba	YRI
GM18865	AFR	18865	male	African Ancestry	Yoruba	YRI
GM18867	AFR	18867	female	African Ancestry	Yoruba	YRI
GM18868	AFR	18868	male	African Ancestry	Yoruba	YRI
GM18869	AFR	18869	male	African Ancestry	Yoruba	YRI
GM18871	AFR	18871	male	African Ancestry	Yoruba	YRI
GM18872	AFR	18872	male	African Ancestry	Yoruba	YRI
GM18873	AFR	18873	female	African Ancestry	Yoruba	YRI
GM18874	AFR	18874	male	African Ancestry	Yoruba	YRI
GM18875	AFR	18875	female	African Ancestry	Yoruba	YRI
GM18877	AFR	18877	male	African Ancestry	Yoruba	YRI
GM18878	AFR	18878	female	African Ancestry	Yoruba	YRI
GM18879	AFR	18879	male	African Ancestry	Yoruba	YRI
GM18881	AFR	18881	female	African Ancestry	Yoruba	YRI
GM18906	AFR	18906	female	African Ancestry	Yoruba	YRI
GM18907	AFR	18907	female	African Ancestry	Yoruba	YRI
GM18908	AFR	18908	male	African Ancestry	Yoruba	YRI
GM18909	AFR	18909	female	African Ancestry	Yoruba	YRI
GM18910	AFR	18910	male	African Ancestry	Yoruba	YRI
GM18911	AFR	18911	male	African Ancestry	Yoruba	YRI
GM18912	AFR	18912	female	African Ancestry	Yoruba	YRI
GM18913	AFR	18913	male	African Ancestry	Yoruba	YRI
GM18914	AFR	18914	male	African Ancestry	Yoruba	YRI
GM18915	AFR	18915	male	African Ancestry	Yoruba	YRI
GM18916	AFR	18916	female	African Ancestry	Yoruba	YRI
GM18917	AFR	18917	male	African Ancestry	Yoruba	YRI
GM18923	AFR	18923	male	African Ancestry	Yoruba	YRI
GM18925	AFR	18925	male	African Ancestry	Yoruba	YRI
GM18930	AFR	18930	female	African Ancestry	Yoruba	YRI
GM18933	AFR	18933	female	African Ancestry	Yoruba	YRI
GM18934	AFR	18934	male	African Ancestry	Yoruba	YRI
GM18935	AFR	18935	male	African Ancestry	Yoruba	YRI
GM19092	AFR	19092	male	African Ancestry	Yoruba	YRI
GM19093	AFR	19093	female	African Ancestry	Yoruba	YRI
GM19094	AFR	19094	female	African Ancestry	Yoruba	YRI
GM19095	AFR	19095	female	African Ancestry	Yoruba	YRI
GM19096	AFR	19096	male	African Ancestry	Yoruba	YRI
GM19097	AFR	19097	female	African Ancestry	Yoruba	YRI
GM19098	AFR	19098	male	African Ancestry	Yoruba	YRI
GM19099	AFR	19099	female	African Ancestry	Yoruba	YRI
GM19100	AFR	19100	female	African Ancestry	Yoruba	YRI
GM19101	AFR	19101	male	African Ancestry	Yoruba	YRI
GM19102	AFR	19102	female	African Ancestry	Yoruba	YRI
GM19103	AFR	19103	male	African Ancestry	Yoruba	YRI
GM19107	AFR	19107	male	African Ancestry	Yoruba	YRI
GM19108	AFR	19108	female	African Ancestry	Yoruba	YRI
GM19109	AFR	19109	female	African Ancestry	Yoruba	YRI
GM19113	AFR	19113	male	African Ancestry	Yoruba	YRI
GM19114	AFR	19114	female	African Ancestry	Yoruba	YRI
GM19115	AFR	19115	female	African Ancestry	Yoruba	YRI
GM19116	AFR	19116	female	African Ancestry	Yoruba	YRI
GM19117	AFR	19117	male	African Ancestry	Yoruba	YRI
GM19118	AFR	19118	female	African Ancestry	Yoruba	YRI
GM19119	AFR	19119	male	African Ancestry	Yoruba	YRI
GM19120	AFR	19120	male	African Ancestry	Yoruba	YRI
GM19121	AFR	19121	male	African Ancestry	Yoruba	YRI
GM19122	AFR	19122	female	African Ancestry	Yoruba	YRI
GM19123	AFR	19123	male	African Ancestry	Yoruba	YRI
GM19127	AFR	19127	female	African Ancestry	Yoruba	YRI
GM19128	AFR	19128	male	African Ancestry	Yoruba	YRI
GM19129	AFR	19129	female	African Ancestry	Yoruba	YRI
GM19130	AFR	19130	male	African Ancestry	Yoruba	YRI
GM19131	AFR	19131	female	African Ancestry	Yoruba	YRI
GM19132	AFR	19132	female	African Ancestry	Yoruba	YRI
GM19137	AFR	19137	female	African Ancestry	Yoruba	YRI
GM19138	AFR	19138	male	African Ancestry	Yoruba	YRI
GM19139	AFR	19139	male	African Ancestry	Yoruba	YRI
GM19140	AFR	19140	female	African Ancestry	Yoruba	YRI
GM19141	AFR	19141	male	African Ancestry	Yoruba	YRI
GM19142	AFR	19142	male	African Ancestry	Yoruba	YRI
GM19143	AFR	19143	female	African Ancestry	Yoruba	YRI
GM19144	AFR	19144	male	African Ancestry	Yoruba	YRI
GM19145	AFR	19145	male	African Ancestry	Yoruba	YRI
GM19146	AFR	19146	male	African Ancestry	Yoruba	YRI
GM19147	AFR	19147	female	African Ancestry	Yoruba	YRI
GM19148	AFR	19148	female	African Ancestry	Yoruba	YRI
GM19149	AFR	19149	female	African Ancestry	Yoruba	YRI
GM19150	AFR	19150	male	African Ancestry	Yoruba	YRI
GM19151	AFR	19151	female	African Ancestry	Yoruba	YRI
GM19152	AFR	19152	female	African Ancestry	Yoruba	YRI
GM19153	AFR	19153	male	African Ancestry	Yoruba	YRI
GM19154	AFR	19154	male	African Ancestry	Yoruba	YRI
GM19159	AFR	19159	female	African Ancestry	Yoruba	YRI
GM19160	AFR	19160	male	African Ancestry	Yoruba	YRI
GM19161	AFR	19161	male	African Ancestry	Yoruba	YRI
GM19171	AFR	19171	male	African Ancestry	Yoruba	YRI
GM19172	AFR	19172	female	African Ancestry	Yoruba	YRI
GM19173	AFR	19173	male	African Ancestry	Yoruba	YRI
GM19174	AFR	19174	male	African Ancestry	Yoruba	YRI
GM19175	AFR	19175	male	African Ancestry	Yoruba	YRI
GM19176	AFR	19176	female	African Ancestry	Yoruba	YRI
GM19177	AFR	19177	male	African Ancestry	Yoruba	YRI
GM19184	AFR	19184	male	African Ancestry	Yoruba	YRI
GM19185	AFR	19185	female	African Ancestry	Yoruba	YRI
GM19186	AFR	19186	male	African Ancestry	Yoruba	YRI
GM19189	AFR	19189	male	African Ancestry	Yoruba	YRI
GM19190	AFR	19190	female	African Ancestry	Yoruba	YRI
GM19191	AFR	19191	male	African Ancestry	Yoruba	YRI
GM19197	AFR	19197	female	African Ancestry	Yoruba	YRI
GM19198	AFR	19198	male	African Ancestry	Yoruba	YRI
GM19199	AFR	19199	female	African Ancestry	Yoruba	YRI
GM19200	AFR	19200	male	African Ancestry	Yoruba	YRI
GM19201	AFR	19201	female	African Ancestry	Yoruba	YRI
GM19202	AFR	19202	female	African Ancestry	Yoruba	YRI
GM19203	AFR	19203	male	African Ancestry	Yoruba	YRI
GM19204	AFR	19204	female	African Ancestry	Yoruba	YRI
GM19205	AFR	19205	male	African Ancestry	Yoruba	YRI
GM19206	AFR	19206	female	African Ancestry	Yoruba	YRI
GM19207	AFR	19207	male	African Ancestry	Yoruba	YRI
GM19208	AFR	19208	male	African Ancestry	Yoruba	YRI
GM19209	AFR	19209	female	African Ancestry	Yoruba	YRI
GM19210	AFR	19210	male	African Ancestry	Yoruba	YRI
GM19211	AFR	19211	male	African Ancestry	Yoruba	YRI
GM19213	AFR	19213	male	African Ancestry	Yoruba	YRI
GM19214	AFR	19214	female	African Ancestry	Yoruba	YRI
GM19215	AFR	19215	female	African Ancestry	Yoruba	YRI
GM19221	AFR	19221	female	African Ancestry	Yoruba	YRI
GM19222	AFR	19222	female	African Ancestry	Yoruba	YRI
GM19223	AFR	19223	male	African Ancestry	Yoruba	YRI
GM19224	AFR	19224	male	African Ancestry	Yoruba	YRI
GM19225	AFR	19225	female	African Ancestry	Yoruba	YRI
GM19226	AFR	19226	male	African Ancestry	Yoruba	YRI
GM19235	AFR	19235	female	African Ancestry	Yoruba	YRI
GM19236	AFR	19236	male	African Ancestry	Yoruba	YRI
GM19237	AFR	19237	female	African Ancestry	Yoruba	YRI
